mileage,make,model,fuel,gear,offerType,price,hp,year
208250,54,568,1,1,4,20587,150.0,2018
41100,34,221,6,0,4,20590,192.0,2018
33400,4,85,6,0,4,20890,150.0,2018
42200,4,471,6,1,4,21650,150.0,2018
118100,4,89,1,0,4,21750,190.0,2018
67990,4,470,6,0,4,21785,150.0,2018
4869,54,320,6,0,4,21880,125.0,2018
12100,37,136,6,1,4,21950,156.0,2018
117900,4,86,1,1,4,22340,190.0,2018
23000,48,373,1,0,4,22460,116.0,2018
24500,4,86,6,0,4,22845,150.0,2018
105900,4,86,1,0,4,22940,190.0,2018
20700,4,86,1,1,4,22945,150.0,2018
23050,5,630,6,0,4,22980,140.0,2018
25500,5,32,6,0,4,23500,184.0,2018
5692,4,86,6,1,4,23774,150.0,2018
23400,54,585,1,1,4,23890,150.0,2018
108000,4,86,1,0,4,23940,190.0,2018
12350,4,470,6,0,4,24645,150.0,2018
29013,54,454,6,0,4,17290,95.0,2019
14800,47,348,6,0,4,17480,116.0,2019
10450,54,325,6,1,4,17840,116.0,2019
21500,47,388,6,1,4,17880,131.0,2019
45450,54,320,1,0,4,17980,116.0,2019
13212,54,325,6,1,4,17980,116.0,2019
12316,20,272,6,1,4,18301,125.0,2019
46700,54,320,1,0,4,18440,116.0,2019
18000,47,348,6,0,4,18480,116.0,2019
12500,20,380,6,1,0,18480,120.0,2019
19000,20,415,1,1,4,18890,150.0,2019
17500,47,107,1,1,4,18950,116.0,2019
18650,47,107,1,1,4,18950,116.0,2019
19900,47,388,6,1,4,18980,131.0,2019
52000,20,380,1,0,4,18990,120.0,2019
10200,47,388,6,1,4,19380,131.0,2019
53900,20,415,4,0,4,19390,188.0,2019
65990,54,320,1,0,4,19980,150.0,2019
8500,47,388,6,1,4,19980,131.0,2019
10,20,284,6,0,1,19980,101.0,2019
10000,54,543,6,0,0,34440,150.0,2020
19900,48,555,1,1,4,34880,150.0,2020
9900,48,375,6,0,4,35250,190.0,2020
10000,54,447,4,0,0,35440,218.0,2020
4500,4,85,6,0,4,35645,150.0,2020
1606,55,613,1,1,1,35990,150.0,2020
11113,4,86,1,0,4,36880,190.0,2020
15786,55,639,6,0,1,36960,190.0,2020
163450,20,286,6,1,4,6185,125.0,2011
139000,54,320,1,1,4,6200,105.0,2011
94000,47,348,6,1,4,6400,86.0,2011
144448,11,248,1,0,4,6450,111.0,2011
54800,22,669,6,1,4,6480,90.0,2011
58000,22,665,6,1,4,6480,109.0,2011
85400,54,454,6,1,4,6490,69.0,2011
77538,21,203,6,1,4,6490,99.0,2011
82000,22,669,6,1,4,6490,90.0,2011
200000,41,104,1,0,4,6499,184.0,2011
139000,4,85,6,0,4,6500,160.0,2011
203074,43,55,1,0,4,6583,111.0,2011
69255,19,51,6,1,4,6599,86.0,2011
72865,11,153,6,0,4,6599,156.0,2011
104719,54,454,6,1,4,6640,86.0,2011
112000,41,406,1,1,4,6650,131.0,2011
65701,41,406,6,1,4,6780,140.0,2011
103920,54,447,6,1,4,6790,122.0,2011
42900,54,454,6,1,4,6800,60.0,2011
116000,54,320,6,1,4,6890,105.0,2011
90400,39,383,6,1,4,6490,117.0,2012
138290,20,286,6,1,4,6490,150.0,2012
106181,41,110,6,1,4,6490,140.0,2012
36000,57,661,6,0,4,6490,84.0,2012
87061,46,405,6,1,4,6499,101.0,2012
168000,4,85,1,1,4,6500,105.0,2012
74500,51,533,6,1,4,6690,120.0,2012
191120,2,497,1,1,4,6700,170.0,2012
47000,15,257,6,1,4,6790,105.0,2012
65000,11,153,6,1,4,6790,120.0,2012
136000,46,335,1,1,4,6790,131.0,2012
101360,46,370,1,1,4,6799,90.0,2012
182008,11,248,6,0,4,6799,163.0,2012
61980,28,495,6,1,4,6850,109.0,2012
70000,48,283,6,1,4,6880,86.0,2012
75500,47,99,6,1,4,6888,105.0,2012
98201,54,324,6,1,4,6890,86.0,2012
103800,34,433,6,1,4,6890,98.0,2012
61000,57,661,6,0,4,7450,71.0,2013
44925,54,454,6,1,4,7460,60.0,2013
78000,54,454,6,1,4,7489,90.0,2013
130000,54,326,1,1,4,7490,105.0,2013
68982,22,665,6,1,4,7499,99.0,2013
80000,22,665,6,1,4,7499,101.0,2013
169100,53,117,1,1,4,7500,124.0,2013
114620,54,320,6,1,4,7500,86.0,2013
83900,28,194,6,1,4,7590,99.0,2013
79723,28,619,6,1,4,7599,90.0,2013
80621,46,405,1,0,4,7640,110.0,2013
57000,22,669,6,1,4,7640,90.0,2013
67000,48,492,6,1,4,7750,105.0,2013
75700,20,145,6,1,4,7750,125.0,2013
26599,47,348,6,1,4,7750,69.0,2013
32408,36,11,6,1,4,7780,84.0,2013
39184,41,236,6,0,4,7790,86.0,2013
103944,47,99,6,0,4,7790,160.0,2013
169300,39,442,1,1,4,7799,150.0,2013
106575,20,415,6,1,4,7799,160.0,2013
81600,11,153,6,1,4,7300,131.0,2014
76000,22,669,6,1,4,7390,90.0,2014
46000,41,236,6,1,4,7399,87.0,2014
187918,54,450,1,1,4,7400,105.0,2014
114350,15,257,1,1,4,7400,110.0,2014
30293,53,648,6,1,4,7490,99.0,2014
37652,46,652,2,0,4,7495,92.0,2014
42000,19,467,6,0,4,7498,77.0,2014
80348,28,193,6,1,4,7499,99.0,2014
88500,47,583,6,1,4,7500,105.0,2014
86247,22,665,6,1,4,7560,99.0,2014
145956,43,12,1,1,4,7600,114.0,2014
34007,36,11,6,1,4,7650,75.0,2014
179835,54,450,1,1,4,7700,105.0,2014
48000,21,355,6,1,4,7750,90.0,2014
105000,28,193,6,1,4,7790,99.0,2014
54200,53,119,6,1,4,7790,69.0,2014
57551,40,407,6,1,4,7840,98.0,2014
50100,46,405,6,1,4,7880,110.0,2014
46000,47,348,6,1,4,7790,69.0,2015
43020,22,663,6,1,4,7800,75.0,2015
150913,43,26,1,0,4,7800,114.0,2015
38621,15,392,6,1,4,7830,90.0,2015
57933,53,119,6,1,4,7900,69.0,2015
57309,54,671,6,1,4,7900,60.0,2015
70950,41,236,6,1,4,7950,90.0,2015
65245,43,15,6,1,4,7950,82.0,2015
102545,20,286,6,1,4,7970,135.0,2015
200000,54,585,1,1,4,7985,105.0,2015
60582,41,236,6,1,4,7990,69.0,2015
101500,21,355,6,1,4,7990,99.0,2015
19827,51,557,6,1,4,7990,94.0,2015
48100,41,236,6,0,4,7990,90.0,2015
116000,41,236,1,1,4,7990,95.0,2015
40500,28,619,6,1,4,7990,125.0,2015
98911,47,348,1,1,4,7990,75.0,2015
116870,48,283,1,1,4,7990,90.0,2015
12400,41,372,6,1,4,7370,75.0,2016
97750,22,663,6,1,4,7390,84.0,2016
60800,19,49,6,1,4,7400,69.0,2016
54194,43,15,6,1,4,7489,68.0,2016
27324,48,201,6,1,4,7490,60.0,2016
29700,46,652,2,0,4,7495,92.0,2016
30650,46,652,2,0,4,7495,92.0,2016
78591,20,284,6,1,4,7500,60.0,2016
47300,46,204,1,1,4,7500,75.0,2016
13226,41,372,6,1,4,7590,75.0,2016
75077,20,366,6,1,4,7650,86.0,2016
18400,54,671,6,1,4,7770,60.0,2016
104536,48,283,1,1,4,7777,90.0,2016
64275,20,284,1,1,4,7777,75.0,2016
96385,41,236,6,1,4,7790,101.0,2016
13500,28,452,6,1,4,7850,67.0,2016
57306,46,204,6,1,4,7880,73.0,2016
123323,41,110,1,1,4,7880,110.0,2016
138977,48,283,1,1,4,7880,90.0,2016
27452,47,408,6,1,0,11500,60.0,2017
82950,47,388,1,0,4,11990,110.0,2017
123650,48,431,1,0,4,13490,116.0,2017
45800,51,534,6,1,4,13690,111.0,2017
50741,54,320,6,1,4,13730,86.0,2017
115625,48,555,1,1,4,14780,120.0,2017
111508,54,585,1,0,4,14890,116.0,2017
25000,46,405,6,1,0,14990,132.0,2017
75000,40,478,6,0,4,14998,116.0,2017
52625,54,183,1,1,4,15480,102.0,2017
73850,48,431,1,1,4,15490,150.0,2017
145488,20,592,1,1,4,15890,131.0,2017
40212,37,122,6,1,4,16830,156.0,2017
67000,37,122,1,1,4,16900,136.0,2017
91300,48,431,6,1,4,18990,220.0,2017
89000,54,183,1,1,4,19900,102.0,2017
58790,48,555,1,0,4,22990,190.0,2017
47738,47,111,6,0,4,23490,150.0,2017
38988,4,88,6,1,4,33850,190.0,2018
178133,37,306,1,0,4,33950,258.0,2018
37627,4,87,1,0,4,33980,163.0,2018
43287,4,88,6,0,4,34430,252.0,2018
21866,4,473,1,0,4,35250,190.0,2018
79002,5,61,1,0,4,35490,265.0,2018
17176,5,43,6,0,4,35950,184.0,2018
26152,4,88,1,0,4,35980,190.0,2018
41700,55,524,6,0,4,36500,310.0,2018
42460,54,563,1,0,4,36790,204.0,2018
98983,5,61,1,0,4,36880,265.0,2018
20766,4,572,6,0,4,36920,230.0,2018
6600,37,121,6,1,1,25990,136.0,2019
23090,20,415,1,1,1,25990,150.0,2019
7100,37,122,6,1,4,26480,163.0,2019
22000,37,80,6,0,0,26480,163.0,2019
11886,54,580,6,0,4,26890,150.0,2019
9837,54,183,1,1,4,27089,122.0,2019
9900,37,122,1,0,1,27480,150.0,2019
18209,5,18,6,0,4,27490,136.0,2019
57584,5,32,6,0,4,27850,184.0,2019
8089,54,183,1,0,4,27859,150.0,2019
30000,37,122,1,0,4,27890,150.0,2019
17885,20,415,1,0,4,27890,150.0,2019
23457,5,5,1,0,4,28450,190.0,2019
47485,5,32,1,0,4,28450,190.0,2019
16000,37,122,6,0,1,28480,163.0,2019
38400,55,613,1,0,4,28490,190.0,2019
20000,54,108,1,0,1,33480,190.0,2020
16150,54,580,1,0,1,33840,150.0,2020
14480,54,580,1,0,1,33870,150.0,2020
13790,54,580,1,0,1,33930,150.0,2020
12600,5,32,6,0,4,34390,184.0,2020
23171,20,589,1,1,4,34990,131.0,2020
11948,20,589,1,0,1,35490,131.0,2020
10850,4,471,6,1,4,35880,150.0,2020
7000,54,346,2,0,1,35980,204.0,2020
7000,54,183,1,0,0,36440,150.0,2020
12,4,86,1,0,3,36711,190.0,2020
12000,54,568,1,0,4,36750,150.0,2020
9,54,450,1,0,3,36790,200.0,2020
12,4,86,6,0,3,37128,204.0,2020
4000,12,388,4,0,4,37440,245.0,2020
14000,4,85,1,0,0,37450,150.0,2020
50,20,380,6,1,3,24290,150.0,2021
3100,54,454,6,0,0,24400,116.0,2021
2100,54,558,6,1,0,24900,95.0,2021
1649,36,24,4,1,0,24980,150.0,2021
1000,54,558,6,0,0,26950,110.0,2021
10,22,601,4,0,4,26990,150.0,2021
264,22,665,6,1,0,26990,159.0,2021
1000,54,320,6,1,0,27250,131.0,2021
16,22,601,6,1,3,27990,150.0,2021
1446,36,401,6,1,0,28480,132.0,2021
12,54,183,6,0,4,28900,114.0,2021
116,54,183,6,0,4,28900,114.0,2021
10,40,386,2,0,3,28989,218.0,2021
6001,36,181,6,0,0,29480,194.0,2021
2100,54,320,6,0,4,29900,110.0,2021
2100,54,320,6,1,4,30900,150.0,2021
10,22,601,6,0,3,30990,150.0,2021
2100,54,320,1,0,4,32800,150.0,2021
3000,37,79,6,0,0,32890,136.0,2021
5300,37,121,1,0,0,32890,116.0,2021
53998,11,147,6,1,4,3245,68.0,2011
129930,19,469,6,1,4,3300,77.0,2011
148200,48,283,6,1,4,3300,60.0,2011
228000,37,79,1,1,4,3399,109.0,2011
115000,19,469,6,1,4,3399,105.0,2011
135000,41,236,6,1,4,3400,87.0,2011
125000,57,661,6,2,4,3400,61.0,2011
222500,20,286,1,1,4,3450,109.0,2011
92000,54,289,6,1,4,3450,60.0,2011
124690,41,236,6,1,4,3450,87.0,2011
125000,46,602,6,1,4,3450,75.0,2011
148467,46,538,8,0,4,3490,140.0,2011
49099,51,550,6,1,4,3490,65.0,2011
131900,41,236,6,1,4,3490,69.0,2011
91000,53,119,6,1,4,3499,68.0,2011
180000,41,406,6,1,4,3499,120.0,2011
131000,41,236,6,1,4,3499,69.0,2011
209000,15,535,1,1,4,3499,88.0,2011
70641,43,0,6,1,4,4000,68.0,2012
119000,48,283,6,1,4,4050,60.0,2012
168800,11,153,1,1,4,4100,114.0,2012
151480,20,284,6,1,4,4100,82.0,2012
100000,46,204,6,1,4,4100,75.0,2012
130000,57,661,6,0,4,4100,71.0,2012
203015,28,193,1,1,4,4100,116.0,2012
143650,43,29,6,1,4,4150,120.0,2012
157700,2,500,1,1,4,4190,95.0,2012
80000,28,452,6,1,4,4199,69.0,2012
79515,53,668,6,1,4,4200,68.0,2012
172630,54,454,6,1,4,4200,60.0,2012
130000,22,663,6,1,4,4250,86.0,2012
63800,43,0,6,1,4,4288,68.0,2012
66400,46,602,6,1,4,4350,75.0,2012
125250,41,236,6,1,4,4290,69.0,2013
147500,20,284,1,1,4,4299,95.0,2013
122000,41,236,6,1,4,4299,69.0,2013
155000,54,671,6,1,4,4300,75.0,2013
82000,57,661,6,0,4,4350,61.0,2013
65600,22,662,6,1,4,4390,69.0,2013
106322,22,663,6,1,4,4399,86.0,2013
78500,51,101,6,1,4,4450,68.0,2013
177500,47,348,1,1,4,4450,90.0,2013
68393,46,602,6,1,4,4450,75.0,2013
131000,41,236,6,1,4,4490,87.0,2013
54000,40,407,6,1,4,4490,80.0,2013
43000,46,602,6,1,4,4490,75.0,2013
100000,19,285,1,1,4,4490,75.0,2013
93384,53,119,6,1,4,4499,68.0,2013
79418,22,662,6,1,4,4499,69.0,2013
102000,22,663,6,1,4,4499,86.0,2013
112000,28,452,6,1,4,4499,86.0,2013
84000,46,652,2,0,4,4500,58.0,2013
50550,47,408,6,1,4,4890,60.0,2014
106700,54,671,6,1,4,4900,60.0,2014
119000,48,201,0,1,4,4900,68.0,2014
97691,22,662,6,1,4,4944,67.0,2014
45000,48,201,6,1,4,4949,60.0,2014
69000,48,201,6,1,4,4950,60.0,2014
116840,15,391,6,1,4,4950,116.0,2014
122200,48,283,1,1,4,4950,75.0,2014
90728,53,119,6,1,4,4980,68.0,2014
101000,46,538,6,1,4,4990,132.0,2014
67000,48,201,6,1,4,4990,60.0,2014
132700,48,503,6,1,4,4990,86.0,2014
79000,22,663,6,1,4,4999,86.0,2014
150000,20,286,6,1,4,4999,101.0,2014
56350,46,602,6,1,4,4999,75.0,2014
106700,54,671,6,1,4,5000,60.0,2014
83000,22,663,6,1,4,5000,86.0,2014
70000,48,201,6,1,4,5000,68.0,2014
134000,54,671,0,1,4,5000,68.0,2014
182000,22,662,6,1,4,3450,69.0,2015
182000,22,662,8,1,4,3450,69.0,2015
175000,22,662,8,1,4,3451,69.0,2015
175000,22,662,6,1,4,3451,69.0,2015
22000,15,535,6,1,4,4500,75.0,2015
83600,19,469,6,1,4,4500,69.0,2015
120000,46,602,6,1,4,4500,71.0,2015
91000,20,366,6,1,4,4750,69.0,2015
87815,11,147,6,1,4,4790,69.0,2015
85625,11,147,6,1,4,4790,69.0,2015
108322,19,467,6,1,4,4895,77.0,2015
59000,43,1,6,1,4,4900,69.0,2015
199000,11,149,1,1,4,4900,99.0,2015
103000,20,284,6,1,4,4950,60.0,2015
55100,36,24,1,1,4,13760,150.0,2016
61332,47,388,6,0,4,13980,150.0,2016
89002,53,620,6,1,4,14390,147.0,2016
26709,53,144,6,1,4,15860,116.0,2016
149500,54,580,1,0,4,16990,184.0,2016
65903,36,69,1,1,4,16990,175.0,2016
83200,20,315,1,0,4,18950,150.0,2016
69500,54,320,1,0,4,19990,184.0,2016
61200,26,642,1,1,4,20000,163.0,2016
48313,53,483,4,0,4,20800,155.0,2016
84125,50,287,6,0,4,20840,150.0,2016
46100,53,483,4,0,4,22954,197.0,2016
37731,4,471,6,1,4,21670,150.0,2017
30880,20,315,1,1,4,21780,150.0,2017
98621,4,89,6,0,4,21880,190.0,2017
140000,5,20,1,0,4,21980,224.0,2017
37357,46,376,1,1,4,21990,177.0,2017
54580,47,111,6,0,4,22480,150.0,2017
38000,28,440,6,0,4,22490,245.0,2017
34002,20,380,1,0,4,22660,150.0,2017
49689,26,642,1,0,4,22750,179.0,2017
76444,4,471,1,0,4,22840,150.0,2017
96050,4,86,1,0,4,22990,190.0,2017
99851,54,585,1,0,4,22990,150.0,2017
11491,41,352,6,0,4,23950,165.0,2017
74050,4,86,1,0,4,23990,190.0,2017
55643,20,380,1,0,4,23990,179.0,2017
91315,55,639,1,0,4,24480,190.0,2017
70129,54,543,1,1,4,23990,150.0,2018
22445,54,580,6,1,4,23990,150.0,2018
50332,20,380,6,0,4,23990,242.0,2018
21252,20,380,1,0,4,24330,179.0,2018
44575,36,181,1,0,4,24345,175.0,2018
79660,47,98,1,0,4,24590,184.0,2018
45345,20,380,1,0,4,24685,179.0,2018
31779,26,642,1,0,4,24850,179.0,2018
53938,4,85,1,0,4,24940,150.0,2018
42360,20,273,1,1,4,24985,179.0,2018
26888,47,111,6,0,4,24990,150.0,2018
57940,54,580,6,1,4,24990,150.0,2018
19837,22,601,6,0,4,24990,177.0,2018
28174,22,601,1,0,4,24990,141.0,2018
99850,4,89,1,0,4,25490,190.0,2018
60189,46,276,6,0,4,25490,224.0,2018
23050,20,380,6,0,4,25585,242.0,2018
19695,20,415,6,1,4,20990,165.0,2019
51447,46,335,1,1,4,21100,150.0,2019
30681,46,335,1,0,4,21200,120.0,2019
10300,53,144,4,0,4,21291,98.0,2019
25526,47,111,1,0,4,21440,116.0,2019
97311,54,580,1,1,4,21480,150.0,2019
42762,46,591,1,1,4,21490,121.0,2019
10,0,66,6,1,0,21975,179.0,2019
10,0,66,6,1,4,21975,179.0,2019
41959,46,591,1,1,4,21990,121.0,2019
5126,20,587,6,1,4,21990,101.0,2019
39851,54,585,6,0,4,22449,150.0,2019
45080,20,415,4,0,4,22490,188.0,2019
16000,20,286,6,0,4,22490,182.0,2019
19502,37,78,6,1,4,22490,109.0,2019
35422,54,585,6,0,4,22749,150.0,2019
1693,55,610,1,0,4,22850,120.0,2019
6316,41,110,6,1,4,18450,131.0,2020
5,19,581,6,1,0,18480,120.0,2020
29,20,284,6,0,4,18490,125.0,2020
10952,20,272,6,1,1,18490,125.0,2020
2159,20,284,6,0,1,18589,101.0,2020
23277,46,367,6,1,4,18590,140.0,2020
11200,41,110,6,1,4,18590,131.0,2020
1505,54,325,6,1,1,18749,116.0,2020
7890,51,624,4,1,4,18799,129.0,2020
1200,22,665,6,1,0,18950,110.0,2020
4800,20,272,6,1,4,18950,125.0,2020
7500,20,272,6,1,1,18950,140.0,2020
11700,20,286,6,1,1,18950,125.0,2020
9828,41,110,6,1,4,18950,145.0,2020
5,41,236,6,0,3,18970,131.0,2020
5,19,53,1,1,3,18970,114.0,2020
216000,41,406,1,1,4,3399,110.0,2011
135628,43,14,6,1,4,3400,156.0,2011
121000,20,292,6,1,4,3400,80.0,2011
61000,9,549,6,1,4,3450,68.0,2011
128000,41,236,6,1,4,3450,69.0,2011
96239,20,366,6,1,4,3479,69.0,2011
75535,22,663,6,1,4,3490,77.0,2011
100000,48,283,6,1,4,3499,60.0,2011
121000,15,535,6,1,4,3500,84.0,2011
58000,46,602,6,1,4,3500,75.0,2011
103200,43,14,6,1,4,3500,95.0,2011
89000,15,535,6,1,4,3500,75.0,2011
183000,22,665,1,1,4,3550,90.0,2011
130000,11,147,6,1,4,3599,68.0,2011
139500,20,284,6,1,4,3600,82.0,2011
111260,43,13,6,1,4,3680,60.0,2012
102000,57,661,6,1,4,3700,61.0,2012
60798,20,366,6,1,4,3750,69.0,2012
95200,19,467,6,1,4,3799,69.0,2012
104000,47,348,6,1,4,3800,69.0,2012
94000,22,662,6,1,4,3850,69.0,2012
140000,40,407,6,1,4,3950,98.0,2012
72000,43,13,6,1,4,3950,73.0,2012
92000,9,549,6,1,4,3950,82.0,2012
79000,39,206,6,1,4,3950,75.0,2012
133249,20,366,6,1,4,3950,69.0,2012
110576,41,236,6,1,4,3987,69.0,2012
112000,28,452,6,1,4,3990,69.0,2012
36000,11,147,6,1,4,4200,68.0,2013
160000,41,653,1,1,4,4290,125.0,2013
114253,41,236,6,1,4,4290,69.0,2013
50800,9,549,6,1,4,4300,68.0,2013
90469,48,201,6,1,4,4300,60.0,2013
127000,54,671,6,1,4,4400,60.0,2013
64200,46,652,2,0,4,4400,88.0,2013
63500,46,602,6,1,4,4444,75.0,2013
52000,46,602,6,1,4,4450,75.0,2013
97742,48,201,6,1,4,4450,60.0,2013
84400,47,408,6,1,4,4450,60.0,2013
179000,20,415,1,0,4,4450,140.0,2013
78944,46,602,6,1,4,4490,75.0,2013
78270,9,549,6,1,4,4490,68.0,2013
86000,39,206,6,1,4,4490,75.0,2013
107600,28,452,6,1,4,4499,69.0,2013
77200,41,236,6,1,4,4650,69.0,2014
125100,57,661,6,0,4,4660,71.0,2014
104473,48,283,6,1,4,4800,60.0,2014
126000,41,352,1,1,4,4850,140.0,2014
76000,41,236,6,1,4,4888,69.0,2014
150900,48,283,6,1,4,4899,60.0,2014
131795,41,236,6,1,4,4900,87.0,2014
53000,28,452,6,1,4,4900,69.0,2014
60000,9,549,6,1,4,4900,68.0,2014
90000,19,445,6,1,4,4950,69.0,2014
138000,43,15,1,1,4,4950,68.0,2014
25000,9,549,6,1,4,4990,68.0,2014
146444,15,535,6,1,4,4990,90.0,2014
48480,9,549,6,1,4,4990,68.0,2014
116000,48,283,6,1,4,4990,60.0,2014
115000,11,147,6,1,4,3990,69.0,2015
108600,47,408,6,1,4,4490,60.0,2015
100000,22,662,6,1,4,4799,67.0,2015
118000,40,407,6,1,4,4799,80.0,2015
100000,54,671,6,1,4,4799,60.0,2015
147000,22,662,6,1,4,4800,67.0,2015
61000,39,547,6,1,4,4800,71.0,2015
108900,48,201,6,1,4,4890,75.0,2015
93395,48,201,6,1,4,4890,60.0,2015
80272,19,467,6,1,4,4900,69.0,2015
111000,47,408,6,1,4,4999,60.0,2015
84000,39,547,6,1,4,4999,71.0,2015
55000,53,112,9,1,4,11760,116.0,2016
46675,54,320,6,1,4,12190,110.0,2016
46543,34,433,6,1,4,12195,102.0,2016
51724,54,455,6,0,4,12855,90.0,2016
51000,28,546,6,1,4,12860,132.0,2016
90000,36,24,6,1,4,12990,165.0,2016
77390,34,214,1,1,4,12995,116.0,2016
90100,39,93,6,1,4,13450,117.0,2016
66420,47,348,6,1,4,13722,192.0,2016
47239,54,447,6,1,4,13855,125.0,2016
61534,53,112,4,0,4,13860,136.0,2016
168200,48,431,1,1,4,13950,184.0,2016
32239,54,325,6,0,4,13950,110.0,2016
68375,50,647,1,1,4,13990,147.0,2016
200,47,388,6,1,4,13990,110.0,2016
25000,47,388,6,1,4,13990,125.0,2016
17783,41,653,6,1,4,13995,140.0,2016
47000,36,179,1,1,4,14200,105.0,2016
112278,54,320,1,1,4,14300,150.0,2016
85068,41,655,1,0,4,14488,131.0,2016
53554,4,473,1,0,4,30220,190.0,2017
73800,37,260,6,0,4,30777,211.0,2017
43571,37,138,1,0,4,31950,170.0,2017
94277,54,584,1,0,4,32790,262.0,2017
20376,54,580,6,0,4,33815,220.0,2017
74370,54,580,1,0,4,31990,239.0,2018
14629,4,471,6,0,4,32450,179.0,2018
23573,54,580,1,0,4,32490,190.0,2018
31560,54,108,1,0,4,32592,190.0,2018
80695,54,580,6,0,4,32802,220.0,2018
40365,55,640,1,0,4,33660,235.0,2018
39635,55,639,1,0,4,33880,190.0,2018
60203,55,616,1,0,4,33960,235.0,2018
48401,54,543,1,0,4,33980,184.0,2018
48404,55,639,1,0,4,33990,235.0,2018
38403,55,638,1,0,4,34480,190.0,2018
87233,55,639,1,0,4,34790,235.0,2018
90671,55,640,1,0,4,34880,235.0,2018
37427,55,613,6,0,4,34920,310.0,2018
74731,55,639,1,0,4,34930,235.0,2018
48350,55,639,1,0,4,34940,190.0,2018
67222,55,617,1,0,4,35770,190.0,2018
69376,55,640,1,0,4,35880,235.0,2018
26161,55,613,6,0,4,33950,310.0,2019
14973,20,315,1,0,4,33990,190.0,2019
25178,54,580,1,0,4,34980,190.0,2019
13370,54,580,1,0,4,35435,239.0,2019
24027,4,89,1,0,4,35440,204.0,2019
13390,55,639,1,0,4,35990,190.0,2019
1850,22,536,1,0,4,35990,200.0,2019
11302,55,639,1,0,4,36440,190.0,2019
9950,5,32,6,0,4,36685,184.0,2019
42608,55,616,6,0,4,36790,250.0,2019
7750,54,543,1,0,4,36850,177.0,2019
20710,5,10,6,0,4,36880,340.0,2019
19794,54,580,6,1,4,27890,150.0,2020
6748,54,559,6,0,4,27891,150.0,2020
15560,47,388,6,0,0,27950,150.0,2020
9439,4,84,6,0,4,27960,150.0,2020
10,27,208,6,0,3,28249,170.0,2020
9999,54,558,6,0,4,28328,150.0,2020
16643,54,450,6,0,4,28360,190.0,2020
29815,4,84,6,0,4,28690,150.0,2020
10,47,388,6,0,3,28780,150.0,2020
4444,47,111,6,0,3,28790,150.0,2020
11397,4,85,4,0,4,28880,204.0,2020
27351,48,555,1,0,4,28969,190.0,2020
10,47,111,6,0,3,29390,150.0,2020
15,40,629,1,0,1,29490,150.0,2020
10,19,576,1,1,4,29630,145.0,2020
4230,54,580,1,1,4,29739,150.0,2020
10,54,580,6,1,3,28690,150.0,2021
10,41,207,1,0,0,28950,131.0,2021
10,54,580,6,1,3,28990,150.0,2021
1500,40,266,2,0,0,29190,109.0,2021
15,28,193,6,0,3,29990,204.0,2021
10,27,208,6,0,3,30489,150.0,2021
4900,43,55,1,0,0,30773,131.0,2021
10,54,580,6,0,4,31220,150.0,2021
1500,36,401,6,1,0,31445,184.0,2021
25,54,580,6,0,3,31490,150.0,2021
10,48,555,4,0,3,31490,218.0,2021
10,50,287,4,0,3,31785,150.0,2021
1001,54,597,1,1,4,31920,110.0,2021
3000,41,412,2,0,4,31950,136.0,2021
1000,41,412,2,0,4,31950,136.0,2021
20,54,580,6,0,1,31990,150.0,2021
107300,41,110,6,1,4,6500,116.0,2011
140000,11,131,6,1,4,6500,120.0,2011
114976,54,454,6,1,4,6590,69.0,2011
158000,41,352,1,1,4,6590,160.0,2011
38500,20,292,6,1,4,6650,80.0,2011
36100,43,14,6,0,4,6690,120.0,2011
131400,54,585,6,1,4,6800,105.0,2011
92000,51,557,6,1,4,6850,94.0,2011
220000,2,497,1,1,4,6850,170.0,2011
108750,41,110,6,1,4,6880,116.0,2011
228729,54,585,1,0,4,6890,105.0,2011
61890,43,14,6,1,4,6890,120.0,2011
94300,51,533,6,1,4,6900,120.0,2011
119000,40,363,6,1,4,6900,117.0,2011
114500,43,55,6,1,4,6950,156.0,2011
167550,48,431,1,1,4,6950,105.0,2011
114900,54,320,6,1,4,6950,80.0,2011
69320,41,97,6,0,4,6975,94.0,2011
33000,41,236,6,1,4,6980,69.0,2012
89390,40,363,6,1,4,6985,117.0,2012
150000,54,324,6,1,4,6990,122.0,2012
139000,22,665,6,1,4,6990,109.0,2012
117005,41,406,1,1,4,6990,131.0,2012
94378,41,110,6,1,4,6990,140.0,2012
67000,19,51,6,1,4,6990,69.0,2012
125000,54,320,6,1,4,6999,105.0,2012
136600,41,110,1,1,4,7000,131.0,2012
45051,11,131,1,1,4,7000,75.0,2012
89012,47,388,6,1,4,7198,105.0,2012
93300,54,454,6,1,4,7200,69.0,2012
93125,48,503,6,1,4,7250,105.0,2012
122811,54,320,6,1,4,7300,122.0,2012
33000,20,284,6,1,4,7330,82.0,2012
73626,11,153,6,0,4,7350,156.0,2012
98800,48,283,6,1,4,7370,86.0,2012
81208,28,193,1,1,4,7400,116.0,2012
91000,51,557,6,1,4,7400,136.0,2012
57000,19,49,6,1,4,7650,69.0,2013
92500,54,454,6,1,4,7650,90.0,2013
53700,54,454,6,1,4,7650,60.0,2013
99981,40,363,6,1,4,7650,117.0,2013
169600,54,585,1,1,4,7650,105.0,2013
192390,20,315,1,1,4,7680,163.0,2013
100465,54,324,6,1,4,7750,105.0,2013
82000,21,203,6,1,4,7790,99.0,2013
